id,job,area,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product
201,po,c,60369.0,15.375,1,16.688618468146025,63,16.266685401152174,50,0.8582677165354331,0.3779527559055118,0.37627213160462847,b
202,11,c,48927.0,6.275,0,10.785969935576235,24,2.453842911339047,46,0.8937007874015748,0.5826771653543307,0.10846228913982991,e
203,al,b,63911.0,6.491666666666666,1,7.766642806012884,14,10.585640016861037,46,0.8700787401574803,0.5590551181102362,0.1440122682280775,b
204,f8,b,72058.0,6.275,1,10.976377952755906,27,11.242377406210482,45,0.8110236220472441,0.5196850393700787,0.7062595845531856,c
205,al,c,58279.0,6.383333333333333,1,8.93629205440229,54,4.888576647463819,46,0.84251968503937,0.5393700787401575,0.24132162275198663,c
206,vv,c,44145.0,10.825,3,6.760200429491769,66,9.774062104819446,49,0.6771653543307087,0.21653543307086615,0.21302105116408754,b
207,pe,a,62494.0,19.6,0,3.1424481030780242,-1,8.401854714064914,48,0.9409448818897638,0.5787401574803149,0.27687160184023424,c
208,mm,c,38265.0,6.491666666666666,0,2.0,0,6.655894337501756,47,0.8976377952755905,0.5826771653543307,0.19113341698034295,f
209,al,c,58350.0,7.358333333333333,2,11.221188260558339,130,10.724462554447099,46,0.7598425196850394,0.4409448818897638,0.410846228913983,c
210,de,a,46271.0,18.408333333333335,0,11.302791696492484,-3,5.022059856681185,49,0.9291338582677166,0.5275590551181102,0.1986616478460895,b
211,pz,a,68941.0,31.299999999999997,1,14.240515390121688,192,24.70816355205845,43,0.9803149606299213,0.7795275590551181,0.18262930433570332,b
212,nb,a,48113.0,6.925,2,12.608446671438797,-47,9.314879865111704,45,0.7637795275590551,0.4566929133858268,0.24843161856963614,b
213,qp,c,63415.0,42.675000000000004,2,14.893342877594847,26,13.415484052269214,42,0.7952755905511811,0.594488188976378,0.1999163529903806,b
214,pe,a,60971.0,15.158333333333333,0,3.1424481030780242,0,28.328228186033442,48,0.9212598425196851,0.5551181102362205,0.29123100515823225,b
215,am,a,67099.0,13.75,0,18.755905511811022,57,26.630321764788533,47,0.9330708661417323,0.6023622047244095,0.3666527254983968,c
216,ax,d,26009.0,16.35,4,8.963493199713671,123,3.575101868764929,52,0.7362204724409449,0.1220472440944882,0.07165760490729123,a
217,dz,c,49034.0,25.016666666666666,2,8.93629205440229,137,17.24912182099199,46,0.9921259842519685,0.6496062992125984,0.1889028300571588,a
218,nb,a,55055.0,39.858333333333334,2,7.766642806012884,53,3.163973584375439,39,0.8070866141732284,0.7086614173228346,0.22124634044332916,c
219,pe,a,52399.0,4.65,2,2.816034359341446,0,22.577771532949278,44,0.7913385826771654,0.5511811023622047,0.410846228913983,c
220,al,c,57889.0,6.816666666666666,2,8.201861130994988,117,8.951805536040467,45,0.7637795275590551,0.46062992125984253,0.45462149728147216,c
221,kl,c,46235.0,14.508333333333333,2,3.632068718682892,8,10.884642405507938,50,0.8346456692913385,0.35039370078740156,0.004182350480970306,b
222,pz,a,58704.0,40.291666666666664,1,6.406585540443809,27,14.702262189124632,43,0.8700787401574803,0.6732283464566929,0.1328593336121567,b
223,pz,a,59589.0,34.44166666666666,1,13.696492483894058,81,33.55543065898553,43,0.9488188976377953,0.7519685039370079,0.24313397462707376,c
224,kl,c,54914.0,16.35,2,11.819613457408733,94,17.71364338906843,51,0.84251968503937,0.3228346456692913,0.03596821413634463,b
225,de,a,50486.0,16.025,1,7.1682176091624905,13,16.896726148658143,50,0.8858267716535433,0.4330708661417323,0.2771504252056322,b
226,ob,a,57039.0,9.85,0,5.37294201861131,16,29.508219755514965,47,0.8858267716535433,0.5354330708661418,0.40875505367349785,c
227,nn,c,68551.0,42.675000000000004,1,20.8503937007874,2,13.97077420261346,45,0.8779527559055118,0.610236220472441,0.10999581764951903,c
228,pz,b,65469.0,5.841666666666667,0,13.370078740157481,29,8.663481804130953,46,0.8858267716535433,0.5787401574803149,0.259863376550955,c
229,al,c,54241.0,10.066666666666666,0,4.31209735146743,1,7.1257552339468875,47,0.9015748031496063,0.5551181102362205,0.30140805799526,c
230,vv,c,61750.0,38.99166666666667,0,6.08017179670723,32,10.329352255163693,44,0.9173228346456693,0.6732283464566929,0.4450020911752405,b
231,kw,c,57570.0,34.65833333333333,2,8.201861130994988,81,17.179710552198962,38,0.9251968503937008,0.8582677165354331,0.1178028718806636,b
232,pz,a,58739.0,11.908333333333333,2,7.766642806012884,52,11.103554868624421,49,0.7362204724409449,0.2559055118110236,0.4999302941586505,c
233,11,c,44677.0,18.191666666666666,1,6.08017179670723,32,10.78319516650274,50,0.9133858267716536,0.46062992125984253,0.07988289418653283,b
234,pe,a,59908.0,10.716666666666667,1,2.816034359341446,-3,9.886188000562035,48,0.8503937007874016,0.4645669291338583,0.1343928621218458,c
235,pz,a,56968.0,41.80833333333333,1,13.58768790264853,48,19.69453421385415,45,0.8818897637795275,0.6299212598425197,0.26488219712811933,b
236,pe,a,60050.0,40.075,1,4.937723693629206,22,16.998173387663343,44,0.889763779527559,0.6692913385826772,0.09438170918722989,c
237,pz,a,61963.0,35.74166666666667,1,8.71868289191124,60,20.185752423774062,42,0.9330708661417323,0.7559055118110236,0.07862818904224174,c
238,de,a,57499.0,18.625,1,3.1424481030780242,6,28.30687087255866,49,0.9291338582677166,0.5078740157480315,0.8456712672521958,b
239,pe,c,59271.0,40.725,1,3.632068718682892,19,6.2981593367992135,44,0.889763779527559,0.6535433070866141,0.19921929457688553,b
240,al,b,69012.0,12.991666666666667,2,6.08017179670723,43,5.726851201348883,50,0.7559055118110236,0.25196850393700787,0.1547469677959013,b
241,pz,a,57641.0,13.533333333333333,2,2.0,0,4.6055922439230015,50,0.8228346456692913,0.35039370078740156,0.17747107207583995,c
242,pe,b,63238.0,41.483333333333334,0,14.43092340730136,-50,6.618519038920894,45,0.8976377952755905,0.6338582677165354,0.1438728565453785,c
243,pe,c,54984.0,7.033333333333333,0,17.83106657122405,10,11.86707882534776,47,0.8858267716535433,0.562992125984252,0.40736093684650776,c
244,dz,c,35679.0,12.450000000000001,2,3.632068718682892,-4,2.4805395531825205,50,0.8031496062992126,0.33858267716535434,0.02439704447232678,f
245,qp,c,62954.0,41.59166666666667,0,3.632068718682892,-1,13.997470844456934,46,0.9094488188976378,0.6299212598425197,0.28732747804265996,b
246,kd,c,57889.0,10.175,1,2.816034359341446,-3,10.046367851622875,48,0.8622047244094488,0.4921259842519685,0.1822110692876063,c
247,kd,b,67276.0,4.975,2,16.443808160343593,66,10.55360404664887,44,0.7795275590551181,0.5354330708661418,0.31493099121706397,b
248,kl,c,37592.0,6.491666666666666,2,2.816034359341446,9,6.015174933258396,45,0.7677165354330708,0.4763779527559055,0.16157814024815279,f
249,de,a,60192.0,6.925,0,23.216893342877594,155,32.5783335675144,47,0.9291338582677166,0.610236220472441,0.7423672103722292,b
250,kd,c,66886.0,10.391666666666666,1,3.1424481030780242,-3,11.642827033862583,48,0.8543307086614174,0.47244094488188976,0.27352572145545795,c
251,qw,c,71562.0,35.63333333333333,2,32.00286327845383,274,22.50302093578755,39,0.9173228346456693,0.8188976377952756,0.34434685626655515,b
252,kd,c,74360.0,20.141666666666666,2,7.467430207587688,34,23.832513699592525,50,0.9133858267716536,0.41338582677165353,0.5444026209396348,d
253,11,c,48396.0,14.291666666666666,0,3.632068718682892,-1,8.311086131797104,49,0.8976377952755905,0.49606299212598426,0.0836470096194061,b
254,pe,c,61077.0,32.81666666666667,0,3.822476735862563,9,10.489532106224532,46,0.9488188976377953,0.65748031496063,0.24424926808866584,c
255,pe,a,63450.0,17.866666666666667,1,5.37294201861131,15,4.13573134747787,50,0.9094488188976378,0.4566929133858268,0.3047539383800362,b
256,pz,a,61927.0,23.066666666666666,2,15.274158911954189,56,32.24195588028664,48,0.968503937007874,0.562992125984252,0.21845810678934896,b
257,pe,a,55728.0,41.916666666666664,0,14.78453829634932,35,22.289447801039763,46,0.9173228346456693,0.6220472440944882,0.5720061341140388,b
258,f8,c,72660.0,12.558333333333334,1,4.448103078024338,-15,22.839398623015313,49,0.8464566929133859,0.41732283464566927,0.38463683256656905,d
259,pe,a,59023.0,17.758333333333333,1,4.937723693629206,-5,30.127581846283547,49,0.9212598425196851,0.5,0.26404572703192525,b
260,kl,d,27780.0,36.175,3,4.584108804581245,62,4.883237319095124,35,0.8582677165354331,0.8700787401574803,0.043635856684790184,a
261,pz,a,58102.0,9.308333333333334,1,8.365068002863278,14,22.77532668259098,48,0.7992125984251969,0.4251968503937008,0.6785166596960825,b
262,nb,a,57464.0,39.641666666666666,1,9.289906943450251,70,23.79513840101166,43,0.8858267716535433,0.6889763779527559,0.3471350899205353,b
263,nn,a,65222.0,39.96666666666667,0,4.31209735146743,7,30.26640438386961,45,0.9173228346456693,0.6496062992125984,0.3584274362191552,c
264,pe,c,53461.0,9.958333333333334,2,2.816034359341446,6,5.36911620064634,48,0.7677165354330708,0.36220472440944884,0.013244109856405967,b
265,kd,c,61892.0,4.433333333333334,2,16.770221904080174,29,8.845018968666572,42,0.7283464566929134,0.5354330708661418,0.29555276732190155,b
266,nb,a,57429.0,16.025,2,6.08017179670723,37,31.29155543065899,51,0.8464566929133859,0.3346456692913386,0.20730517217342814,b
267,am,c,73971.0,37.69166666666667,1,15.573371510379385,36,28.232120275396937,43,0.9173228346456693,0.7086614173228346,0.5828802453645615,d
268,nb,a,53957.0,5.95,0,2.816034359341446,-1,17.68694674722495,47,0.9094488188976378,0.5984251968503937,0.29945629443747385,b
269,dz,d,34192.0,18.299999999999997,2,5.37294201861131,49,5.977799634677533,51,0.8661417322834646,0.33070866141732286,0.08866583019657047,a
270,po,c,46908.0,5.95,0,2.0,0,10.31333427005761,47,0.9094488188976378,0.5984251968503937,0.18709047818207167,c
271,al,a,64478.0,38.775,3,10.323550465282748,-39,20.185752423774062,36,0.7913385826771654,0.7716535433070866,0.28439983270598074,c
272,f8,a,70287.0,35.95833333333333,1,18.021474588403724,36,21.445833918786008,43,0.937007874015748,0.7283464566929134,0.2042381151540499,c
273,kl,c,44995.0,6.275,2,8.58267716535433,53,4.584234930448223,45,0.7834645669291339,0.49606299212598426,0.14735814861285376,a
274,gj,c,54949.0,25.125,1,31.921259842519685,227,15.294927638049739,47,0.9803149606299213,0.6456692913385826,0.19880105952878852,e
275,11,c,54382.0,39.96666666666667,1,16.879026485325696,117,8.279050161584937,43,0.8818897637795275,0.6811023622047244,0.3725080161717552,b
276,kl,c,50061.0,22.633333333333333,2,6.08017179670723,49,9.688632850920332,48,0.968503937007874,0.562992125984252,0.3433709744876621,b
277,pz,a,60652.0,41.59166666666667,1,10.67716535433071,14,9.053252775045666,45,0.889763779527559,0.6338582677165354,0.4026209396347414,c
278,qp,c,57145.0,4.216666666666667,0,2.0,0,8.012083743150203,46,0.889763779527559,0.6062992125984252,0.30754217203401646,c
279,dz,c,53745.0,26.208333333333332,3,6.08017179670723,63,8.72755374455529,43,0.9921259842519685,0.7047244094488189,0.38965565314373346,e
280,pz,a,62034.0,14.4,1,6.760200429491769,-2,6.399606575804412,50,0.8582677165354331,0.40551181102362205,0.11836051861145964,c
281,qp,b,64832.0,42.56666666666667,1,7.467430207587688,-13,10.307994941688914,45,0.8779527559055118,0.6141732283464567,0.11487522654398438,c
282,f8,a,67630.0,9.85,1,9.697924123120973,36,11.83504285513559,48,0.8228346456692913,0.43700787401574803,0.33793391886240065,c
283,pe,a,64726.0,6.383333333333333,1,2.816034359341446,1,6.730644934663482,46,0.8503937007874016,0.5433070866141733,0.34866861843022445,c
284,pz,a,63344.0,13.425,1,7.467430207587688,34,7.371364338906842,49,0.8661417322834646,0.43700787401574803,0.14275756308378643,c
285,pz,a,59235.0,33.25,0,23.053686471009307,118,33.35253618097513,46,0.9448818897637795,0.6535433070866141,0.8916771225428691,b
286,vv,c,51088.0,16.241666666666667,1,4.937723693629206,31,12.683996065758045,50,0.8779527559055118,0.40551181102362205,0.10943817091872299,e
287,kw,c,62813.0,35.95833333333333,2,20.333571939871153,302,11.83504285513559,38,0.8976377952755905,0.8346456692913385,0.0903387703889586,b
288,pz,a,65151.0,33.575,1,3.632068718682892,10,32.47154700014051,43,0.9566929133858267,0.7480314960629921,0.23044751150146384,b
289,pe,b,58952.0,38.666666666666664,0,4.31209735146743,0,6.057889560207953,45,0.9173228346456693,0.6732283464566929,0.20089223476927368,c
290,nn,a,56685.0,13.75,2,9.289906943450251,138,6.800056203456513,51,0.7834645669291339,0.27165354330708663,0.08796877178307543,b
291,mm,c,,8.875,0,2.816034359341446,0,9.587185611915132,47,0.9251968503937008,0.5984251968503937,0.34225568102606996,c
292,pz,a,58598.0,16.78333333333333,2,5.264137437365784,-19,4.728396796402979,51,0.8464566929133859,0.31496062992125984,0.18792694827826573,c
293,am,a,67949.0,5.516666666666667,0,2.0,0,7.056343965153857,46,0.9094488188976378,0.6023622047244095,0.3022445280914541,c
294,pe,c,70818.0,36.175,1,7.467430207587688,49,17.85246592665449,41,0.9212598425196851,0.7677165354330708,0.14303638644918445,c
295,pe,a,60121.0,38.775,1,5.264137437365784,16,19.230012645777716,42,0.8937007874015748,0.7086614173228346,0.045029973511780286,c
296,pe,c,62777.0,23.5,0,2.0,0,10.78319516650274,47,0.9645669291338582,0.610236220472441,0.3078209953994145,c
297,pe,c,,6.275,0,2.816034359341446,0,11.86707882534776,47,0.9133858267716536,0.5984251968503937,0.424508573818486,c
298,pz,a,69366.0,23.608333333333334,2,8.58267716535433,66,19.18729801882816,47,0.9763779527559056,0.5866141732283464,0.41698034295273945,c
299,de,a,48219.0,17.108333333333334,1,4.31209735146743,12,12.940283827455389,49,0.9094488188976378,0.48031496062992124,0.9127282866304196,b
300,qp,c,57995.0,19.383333333333333,2,8.201861130994988,95,10.404102852325417,51,0.8858267716535433,0.3661417322834646,0.2633486686184302,b
301,kl,d,33129.0,37.475,3,6.08017179670723,-14,8.492623296332724,36,0.8307086614173228,0.8228346456692913,0.14289697476648544,a
302,pe,a,65434.0,16.675,0,3.1424481030780242,3,15.358999578474075,49,0.9173228346456693,0.5196850393700787,0.14289697476648544,c
303,nn,a,66497.0,29.35,0,8.201861130994988,23,34.206828719966275,46,0.9606299212598425,0.6653543307086615,0.22389516241461035,c
304,kl,d,41701.0,42.458333333333336,1,10.976377952755906,91,5.555992693550653,44,0.84251968503937,0.610236220472441,0.052837027742924855,f
305,qp,c,56331.0,12.558333333333334,0,10.16034359341446,64,11.269074048053955,47,0.9212598425196851,0.5826771653543307,0.38714624285515126,b
306,pz,a,51088.0,7.25,1,4.448103078024338,5,12.593227483490235,46,0.8346456692913385,0.5118110236220472,0.21148752265439844,b
307,al,c,68232.0,11.691666666666666,1,7.712240515390122,45,20.100323169874947,49,0.8110236220472441,0.3779527559055118,0.42130210511640875,b
308,al,c,61148.0,40.833333333333336,2,10.513958482462419,72,15.294927638049739,41,0.8267716535433071,0.6653543307086615,0.32315628049630557,c
309,pz,a,61750.0,12.016666666666666,2,4.937723693629206,23,22.737951384010117,50,0.7519685039370079,0.2755905511811024,0.0861564199079883,b
310,al,c,53851.0,40.291666666666664,1,12.989262705798138,113,15.47646480258536,42,0.8582677165354331,0.6811023622047244,0.11738463683256657,b
311,pz,a,58881.0,35.95833333333333,2,9.344309234073013,75,33.51271603203597,38,0.8976377952755905,0.8385826771653543,0.20660811375993307,c
312,kl,c,50698.0,6.058333333333334,2,7.8754473872584105,37,7.168469860896446,45,0.7913385826771654,0.5039370078740157,0.26209396347413916,b
313,rn,a,42232.0,16.56666666666667,0,6.896206156048676,5,6.805395531825207,49,0.9173228346456693,0.5236220472440944,0.09758817788930713,b
314,pz,a,63663.0,5.95,0,3.632068718682892,1,12.99901643951103,47,0.9173228346456693,0.6023622047244095,0.3522933221803987,d
315,qp,c,58527.0,25.450000000000003,1,16.688618468146025,108,10.799213151608823,46,0.9881889763779528,0.6614173228346457,0.27045866443607974,b
316,pz,a,53532.0,12.883333333333333,2,5.37294201861131,55,2.800899255304201,50,0.7480314960629921,0.24015748031496062,0.09940052976439426,c
317,pe,a,65292.0,17.758333333333333,1,16.471009305654974,147,4.4400730644934665,50,0.9133858267716536,0.47244094488188976,0.23895162414610344,b
318,pz,a,68162.0,20.575,1,16.987831066571225,75,33.60348461430378,49,0.9488188976377953,0.5433070866141733,0.411543287327478,b
319,pe,a,54064.0,20.03333333333333,1,8.365068002863278,32,15.70605592243923,49,0.9448818897637795,0.547244094488189,0.35647567266136904,b
320,de,a,45350.0,11.366666666666667,0,12.608446671438797,23,4.333286497119573,47,0.9212598425196851,0.5826771653543307,0.18820577164366373,b
321,kd,b,72731.0,31.40833333333333,2,17.477451682176092,11,10.270619643108052,41,0.9803149606299213,0.8188976377952756,0.5466332078628189,c
322,nb,a,66178.0,11.149999999999999,1,12.608446671438797,94,29.171842068287198,49,0.8110236220472441,0.3858267716535433,0.38143036386449186,b
323,pz,a,61679.0,29.025000000000002,1,11.819613457408733,42,33.93986230153155,45,0.9803149606299213,0.7086614173228346,0.29374041544681445,b
324,kw,c,47652.0,17.433333333333334,2,5.644953471725126,32,11.178305465786146,51,0.8661417322834646,0.3425196850393701,0.18792694827826573,b
325,11,c,45881.0,22.09166666666667,2,2.816034359341446,9,20.089644513137557,48,0.9606299212598425,0.5433070866141733,0.355918025930573,c
326,pz,a,65186.0,18.841666666666665,1,7.1682176091624905,7,21.365743993255585,49,0.9291338582677166,0.515748031496063,0.6371113899344765,c
327,gj,c,58562.0,24.041666666666664,2,29.22834645669291,200,16.581705774905156,47,0.9803149606299213,0.6062992125984252,0.16339049212323992,b
328,pe,a,60617.0,18.625,0,5.644953471725126,7,18.42377406210482,48,0.937007874015748,0.5748031496062992,0.10358288024536456,b
329,pz,a,58102.0,40.4,1,3.632068718682892,7,18.509203316003934,44,0.9015748031496063,0.65748031496063,0.8863794786003067,b
330,pe,c,54737.0,10.608333333333334,1,16.443808160343593,76,11.51468315301391,48,0.8188976377952756,0.41732283464566927,0.41391328593336124,c
331,pe,a,60510.0,15.7,0,4.448103078024338,4,18.391738091892652,48,0.9291338582677166,0.5748031496062992,0.09479994423532692,b
332,pe,c,54241.0,15.916666666666668,1,2.816034359341446,5,10.489532106224532,50,0.8858267716535433,0.4251968503937008,0.31548863794786003,c
333,f8,c,72058.0,13.425,5,6.08017179670723,61,13.036391738091892,49,0.5039370078740157,0.0,0.11849993029415865,d
334,de,a,57854.0,39.1,0,11.792412312097351,23,24.96979064212449,45,0.9173228346456693,0.6614173228346457,0.7551930851805382,b
